,Season,Round,TrackType,Circuit,Weather,Rainfall,Driver,Team,GridPosition,FinishingPosition,Q1,Q2,Q3,MeanDeltaQ1,MeanDeltaQ2,MeanDeltaQ3
544,2019,7,High-Street,Montr?l,29.368253968253967,0,VER,Red Bull Racing,9,5,71.619,71.8,1000,0.0 ,0.0 ,0.0 
545,2019,7,High-Street,Montr?l,29.368253968253967,0,RIC,Renault,4,6,71.837,71.532,71.071,0.0 ,0.0 ,0.0 
546,2019,7,High-Street,Montr?l,29.368253968253967,0,HUL,Renault,7,7,71.72,71.553,71.324,0.0 ,0.0 ,0.0 
547,2019,7,High-Street,Montr?l,29.368253968253967,0,GAS,Red Bull Racing,5,8,72.023,71.196,71.07900000000001,0.0 ,0.0 ,0.0 
548,2019,7,High-Street,Montr?l,29.368253968253967,0,STR,Racing Point,17,9,72.266,1000,1000,0.0 ,0.0 ,0.0 
549,2019,7,High-Street,Montr?l,29.368253968253967,0,KVY,Toro Rosso,10,10,71.965,71.92099999999999,1000,0.0 ,0.0 ,0.0 
550,2019,7,High-Street,Montr?l,29.368253968253967,0,SAI,McLaren,11,11,71.75,71.572,73.981,0.0 ,0.0 ,0.0 
551,2019,7,High-Street,Montr?l,29.368253968253967,0,PER,Racing Point,15,12,72.197,1000,1000,0.0 ,0.0 ,0.0 
552,2019,7,High-Street,Montr?l,29.368253968253967,0,GIO,Alfa Romeo Racing,12,13,72.122,72.136,1000,0.0 ,0.0 ,0.0 
553,2019,7,High-Street,Montr?l,29.368253968253967,0,GRO,Haas F1 Team,14,14,72.109,1000,1000,0.0 ,0.0 ,0.0 
554,2019,7,High-Street,Montr?l,29.368253968253967,0,RAI,Alfa Romeo Racing,16,15,72.23,1000,1000,0.0 ,0.0 ,0.0 
555,2019,7,High-Street,Montr?l,29.368253968253967,0,RUS,Williams,18,16,73.617,1000,1000,0.0 ,0.0 ,0.0 
556,2019,7,High-Street,Montr?l,29.368253968253967,0,MAG,Haas F1 Team,0,17,72.107,71.786,1000,0.0 ,0.0 ,0.0 
557,2019,7,High-Street,Montr?l,29.368253968253967,0,KUB,Williams,19,18,74.393,1000,1000,0.0 ,0.0 ,0.0 
558,2019,7,High-Street,Montr?l,29.368253968253967,0,ALB,Toro Rosso,13,19,72.02,72.193,1000,0.0 ,0.0 ,0.0 
559,2019,7,High-Street,Montr?l,29.368253968253967,0,NOR,McLaren,8,20,71.78,71.735,71.863,0.0 ,0.0 ,0.0 
560,2019,8,High-Circuit,Le Castellet,26.89421487603306,0,HAM,Mercedes,1,1,90.609,89.52,88.319,0.0 ,0.0 ,0.0 
561,2019,8,High-Circuit,Le Castellet,26.89421487603306,0,BOT,Mercedes,2,2,90.55,89.437,88.605,0.0 ,0.0 ,0.0 
562,2019,8,High-Circuit,Le Castellet,26.89421487603306,0,LEC,Ferrari,3,3,90.647,89.699,88.965,0.0 ,0.0 ,0.0 
563,2019,8,High-Circuit,Le Castellet,26.89421487603306,0,VER,Red Bull Racing,4,4,91.327,90.099,89.40899999999999,0.0 ,0.0 ,0.0 
564,2019,8,High-Circuit,Le Castellet,26.89421487603306,0,VET,Ferrari,7,5,91.075,89.506,89.799,0.0 ,0.0 ,0.0 
565,2019,8,High-Circuit,Le Castellet,26.89421487603306,0,SAI,McLaren,6,6,91.073,90.319,89.52199999999999,0.0 ,0.0 ,0.0 
566,2019,8,High-Circuit,Le Castellet,26.89421487603306,0,RAI,Alfa Romeo Racing,12,7,90.972,90.533,1000,0.0 ,0.0 ,0.0 
567,2019,8,High-Circuit,Le Castellet,26.89421487603306,0,HUL,Renault,13,8,90.865,90.544,1000,0.0 ,0.0 ,0.0 
568,2019,8,High-Circuit,Le Castellet,26.89421487603306,0,NOR,McLaren,5,9,90.989,90.019,89.418,0.0 ,0.0 ,0.0 
569,2019,8,High-Circuit,Le Castellet,26.89421487603306,0,GAS,Red Bull Racing,9,10,91.152,90.421,90.184,0.0 ,0.0 ,0.0 
570,2019,8,High-Circuit,Le Castellet,26.89421487603306,0,RIC,Renault,8,11,90.954,90.369,89.918,0.0 ,0.0 ,0.0 
571,2019,8,High-Circuit,Le Castellet,26.89421487603306,0,PER,Racing Point,14,12,90.964,90.738,1000,0.0 ,0.0 ,0.0 
572,2019,8,High-Circuit,Le Castellet,26.89421487603306,0,STR,Racing Point,17,13,91.726,1000,1000,0.0 ,0.0 ,0.0 
573,2019,8,High-Circuit,Le Castellet,26.89421487603306,0,KVY,Toro Rosso,19,14,91.564,1000,1000,0.0 ,0.0 ,0.0 
574,2019,8,High-Circuit,Le Castellet,26.89421487603306,0,ALB,Toro Rosso,11,15,91.445,90.461,1000,0.0 ,0.0 ,0.0 
575,2019,8,High-Circuit,Le Castellet,26.89421487603306,0,GIO,Alfa Romeo Racing,10,16,91.18,90.408,93.42,0.0 ,0.0 ,0.0 
576,2019,8,High-Circuit,Le Castellet,26.89421487603306,0,MAG,Haas F1 Team,15,17,91.166,91.44,1000,0.0 ,0.0 ,0.0 
577,2019,8,High-Circuit,Le Castellet,26.89421487603306,0,KUB,Williams,18,18,93.205,1000,1000,0.0 ,0.0 ,0.0 
578,2019,8,High-Circuit,Le Castellet,26.89421487603306,0,RUS,Williams,20,19,92.789,1000,1000,0.0 ,0.0 ,0.0 
579,2019,8,High-Circuit,Le Castellet,26.89421487603306,0,GRO,Haas F1 Team,16,20,91.626,1000,1000,0.0 ,0.0 ,0.0 
580,2019,9,High-Circuit,Spielberg,34.44406779661016,0,VER,Red Bull Racing,2,1,63.807,63.835,63.439,0.0 ,0.0 ,0.0 
581,2019,9,High-Circuit,Spielberg,34.44406779661016,0,LEC,Ferrari,1,2,64.138,63.378,63.003,0.0 ,0.0 ,0.0 
582,2019,9,High-Circuit,Spielberg,34.44406779661016,0,BOT,Mercedes,3,3,64.084,63.863,63.537,0.0 ,0.0 ,0.0 
583,2019,9,High-Circuit,Spielberg,34.44406779661016,0,VET,Ferrari,9,4,64.43,63.667,1000,0.0 ,0.0 ,0.0 
584,2019,9,High-Circuit,Spielberg,34.44406779661016,0,HAM,Mercedes,4,5,63.818,63.803,63.262,0.0 ,0.0 ,0.0 
585,2019,9,High-Circuit,Spielberg,34.44406779661016,0,NOR,McLaren,5,6,64.361,64.211,64.099,0.0 ,0.0 ,0.0 
586,2019,9,High-Circuit,Spielberg,34.44406779661016,0,GAS,Red Bull Racing,8,7,64.412,63.988,64.199,0.0 ,0.0 ,0.0 
587,2019,9,High-Circuit,Spielberg,34.44406779661016,0,SAI,McLaren,19,8,64.453,73.601,1000,0.0 ,0.0 ,0.0 
588,2019,9,High-Circuit,Spielberg,34.44406779661016,0,RAI,Alfa Romeo Racing,6,9,64.615,64.056,64.166,0.0 ,0.0 ,0.0 
589,2019,9,High-Circuit,Spielberg,34.44406779661016,0,GIO,Alfa Romeo Racing,7,10,64.45,64.194,64.179,0.0 ,0.0 ,0.0 
590,2019,9,High-Circuit,Spielberg,34.44406779661016,0,PER,Racing Point,13,11,64.789,1000,1000,0.0 ,0.0 ,0.0 
591,2019,9,High-Circuit,Spielberg,34.44406779661016,0,RIC,Renault,12,12,64.647,64.79,1000,0.0 ,0.0 ,0.0 
592,2019,9,High-Circuit,Spielberg,34.44406779661016,0,HUL,Renault,15,13,64.733,64.516,1000,0.0 ,0.0 ,0.0 
593,2019,9,High-Circuit,Spielberg,34.44406779661016,0,STR,Racing Point,14,14,64.832,1000,1000,0.0 ,0.0 ,0.0 
594,2019,9,High-Circuit,Spielberg,34.44406779661016,0,ALB,Toro Rosso,18,15,64.708,64.665,1000,0.0 ,0.0 ,0.0 
595,2019,9,High-Circuit,Spielberg,34.44406779661016,0,GRO,Haas F1 Team,11,16,64.55199999999999,64.49,1000,0.0 ,0.0 ,0.0 
596,2019,9,High-Circuit,Spielberg,34.44406779661016,0,KVY,Toro Rosso,16,17,65.324,1000,1000,0.0 ,0.0 ,0.0 
597,2019,9,High-Circuit,Spielberg,34.44406779661016,0,RUS,Williams,0,18,65.904,1000,1000,0.0 ,0.0 ,0.0 
598,2019,9,High-Circuit,Spielberg,34.44406779661016,0,MAG,Haas F1 Team,10,19,64.778,64.466,64.072,0.0 ,0.0 ,0.0 
599,2019,9,High-Circuit,Spielberg,34.44406779661016,0,KUB,Williams,17,20,66.206,1000,1000,0.0 ,0.0 ,0.0 
600,2019,10,Mid-Circuit,Silverstone,18.90508474576272,0,HAM,Mercedes,2,1,85.513,85.84,85.099,0.0 ,0.0 ,0.0 
601,2019,10,Mid-Circuit,Silverstone,18.90508474576272,0,BOT,Mercedes,1,2,85.75,85.672,85.093,0.0 ,0.0 ,0.0 
602,2019,10,Mid-Circuit,Silverstone,18.90508474576272,0,LEC,Ferrari,3,3,85.533,85.54599999999999,85.172,0.0 ,0.0 ,0.0 
603,2019,10,Mid-Circuit,Silverstone,18.90508474576272,0,GAS,Red Bull Racing,5,4,86.273,86.038,85.59,0.0 ,0.0 ,0.0 
604,2019,10,Mid-Circuit,Silverstone,18.90508474576272,0,VER,Red Bull Racing,4,5,85.7,85.848,85.276,0.0 ,0.0 ,0.0 
605,2019,10,Mid-Circuit,Silverstone,18.90508474576272,0,SAI,McLaren,13,6,86.203,86.578,1000,0.0 ,0.0 ,0.0 
606,2019,10,Mid-Circuit,Silverstone,18.90508474576272,0,RIC,Renault,7,7,86.428,86.283,86.182,0.0 ,0.0 ,0.0 
607,2019,10,Mid-Circuit,Silverstone,18.90508474576272,0,RAI,Alfa Romeo Racing,12,8,86.55799999999999,86.54599999999999,1000,0.0 ,0.0 ,0.0 
608,2019,10,Mid-Circuit,Silverstone,18.90508474576272,0,KVY,Toro Rosso,17,9,86.721,1000,1000,0.0 ,0.0 ,0.0 
609,2019,10,Mid-Circuit,Silverstone,18.90508474576272,0,HUL,Renault,10,10,86.568,86.39699999999999,86.386,0.0 ,0.0 ,0.0 
610,2019,10,Mid-Circuit,Silverstone,18.90508474576272,0,NOR,McLaren,8,11,86.07900000000001,86.385,86.224,0.0 ,0.0 ,0.0 
611,2019,10,Mid-Circuit,Silverstone,18.90508474576272,0,ALB,Toro Rosso,9,12,86.482,86.40299999999999,86.345,0.0 ,0.0 ,0.0 
612,2019,10,Mid-Circuit,Silverstone,18.90508474576272,0,STR,Racing Point,18,13,86.762,1000,1000,0.0 ,0.0 ,0.0 
613,2019,10,Mid-Circuit,Silverstone,18.90508474576272,0,RUS,Williams,19,14,87.789,1000,1000,0.0 ,0.0 ,0.0 
614,2019,10,Mid-Circuit,Silverstone,18.90508474576272,0,KUB,Williams,20,15,88.257,1000,1000,0.0 ,0.0 ,0.0 
615,2019,10,Mid-Circuit,Silverstone,18.90508474576272,0,VET,Ferrari,6,16,85.898,86.023,85.787,0.0 ,0.0 ,0.0 
616,2019,10,Mid-Circuit,Silverstone,18.90508474576272,0,PER,Racing Point,15,17,86.649,86.928,1000,0.0 ,0.0 ,0.0 
617,2019,10,Mid-Circuit,Silverstone,18.90508474576272,0,GIO,Alfa Romeo Racing,11,18,86.449,86.519,1000,0.0 ,0.0 ,0.0 
618,2019,10,Mid-Circuit,Silverstone,18.90508474576272,0,GRO,Haas F1 Team,14,19,86.34700000000001,86.757,1000,0.0 ,0.0 ,0.0 
619,2019,10,Mid-Circuit,Silverstone,18.90508474576272,0,MAG,Haas F1 Team,16,20,86.662,1000,1000,0.0 ,0.0 ,0.0 
620,2019,11,Mid-Circuit,Hockenheim,21.503401360544217,1,VER,Red Bull Racing,2,1,72.593,72.42699999999999,72.113,0.0 ,0.0 ,0.0 
621,2019,11,Mid-Circuit,Hockenheim,21.503401360544217,1,VET,Ferrari,20,2,1000,1000,1000,0.0 ,0.0 ,0.0 
622,2019,11,Mid-Circuit,Hockenheim,21.503401360544217,1,KVY,Toro Rosso,14,3,73.278,73.135,1000,0.0 ,0.0 ,0.0 
623,2019,11,Mid-Circuit,Hockenheim,21.503401360544217,1,STR,Racing Point,15,4,73.256,73.45,1000,0.0 ,0.0 ,0.0 
624,2019,11,Mid-Circuit,Hockenheim,21.503401360544217,1,SAI,McLaren,7,5,73.221,72.632,72.897,0.0 ,0.0 ,0.0 
625,2019,11,Mid-Circuit,Hockenheim,21.503401360544217,1,ALB,Toro Rosso,16,6,73.461,1000,1000,0.0 ,0.0 ,0.0 
626,2019,11,Mid-Circuit,Hockenheim,21.503401360544217,1,GRO,Haas F1 Team,6,7,73.146,72.769,72.851,0.0 ,0.0 ,0.0 
627,2019,11,Mid-Circuit,Hockenheim,21.503401360544217,1,MAG,Haas F1 Team,12,8,73.103,72.789,1000,0.0 ,0.0 ,0.0 
628,2019,11,Mid-Circuit,Hockenheim,21.503401360544217,1,HAM,Mercedes,1,9,72.852,72.149,71.767,0.0 ,0.0 ,0.0 
629,2019,11,Mid-Circuit,Hockenheim,21.503401360544217,1,KUB,Williams,18,10,74.839,1000,1000,0.0 ,0.0 ,0.0 
630,2019,11,Mid-Circuit,Hockenheim,21.503401360544217,1,RUS,Williams,17,11,74.721,1000,1000,0.0 ,0.0 ,0.0 
631,2019,11,Mid-Circuit,Hockenheim,21.503401360544217,1,RAI,Alfa Romeo Racing,5,12,73.066,72.519,72.538,0.0 ,0.0 ,0.0 
632,2019,11,Mid-Circuit,Hockenheim,21.503401360544217,1,GIO,Alfa Romeo Racing,11,13,73.17,72.786,1000,0.0 ,0.0 ,0.0 
633,2019,11,Mid-Circuit,Hockenheim,21.503401360544217,1,GAS,Red Bull Racing,4,14,72.991,72.385,72.522,0.0 ,0.0 ,0.0 
634,2019,11,Mid-Circuit,Hockenheim,21.503401360544217,1,BOT,Mercedes,3,15,73.075,72.424,72.129,0.0 ,0.0 ,0.0 
635,2019,11,Mid-Circuit,Hockenheim,21.503401360544217,1,HUL,Renault,9,16,73.186,72.766,73.126,0.0 ,0.0 ,0.0 
636,2019,11,Mid-Circuit,Hockenheim,21.503401360544217,1,LEC,Ferrari,10,17,72.229,72.344,1000,0.0 ,0.0 ,0.0 
637,2019,11,Mid-Circuit,Hockenheim,21.503401360544217,1,NOR,McLaren,19,18,73.333,1000,1000,0.0 ,0.0 ,0.0 
638,2019,11,Mid-Circuit,Hockenheim,21.503401360544217,1,RIC,Renault,13,19,73.131,72.799,1000,0.0 ,0.0 ,0.0 
639,2019,11,Mid-Circuit,Hockenheim,21.503401360544217,1,PER,Racing Point,8,20,73.194,72.776,73.065,0.0 ,0.0 ,0.0 
640,2019,12,Low-Circuit,Budapest,25.66,0,HAM,Mercedes,3,1,76.068,75.548,74.769,0.0 ,0.0 ,0.0 
641,2019,12,Low-Circuit,Budapest,25.66,0,VER,Red Bull Racing,1,2,75.81700000000001,75.57300000000001,74.572,0.0 ,0.0 ,0.0 
642,2019,12,Low-Circuit,Budapest,25.66,0,VET,Ferrari,5,3,76.452,75.885,75.071,0.0 ,0.0 ,0.0 
643,2019,12,Low-Circuit,Budapest,25.66,0,LEC,Ferrari,4,4,76.337,75.792,75.043,0.0 ,0.0 ,0.0 
644,2019,12,Low-Circuit,Budapest,25.66,0,SAI,McLaren,8,5,76.493,76.30799999999999,75.852,0.0 ,0.0 ,0.0 
645,2019,12,Low-Circuit,Budapest,25.66,0,GAS,Red Bull Racing,6,6,76.71600000000001,76.393,75.45,0.0 ,0.0 ,0.0 
646,2019,12,Low-Circuit,Budapest,25.66,0,RAI,Alfa Romeo Racing,10,7,76.506,76.518,76.041,0.0 ,0.0 ,0.0 
647,2019,12,Low-Circuit,Budapest,25.66,0,BOT,Mercedes,2,8,76.078,75.669,74.59,0.0 ,0.0 ,0.0 
648,2019,12,Low-Circuit,Budapest,25.66,0,NOR,McLaren,7,9,76.697,76.06,75.8,0.0 ,0.0 ,0.0 
649,2019,12,Low-Circuit,Budapest,25.66,0,ALB,Toro Rosso,12,10,76.912,76.687,1000,0.0 ,0.0 ,0.0 
650,2019,12,Low-Circuit,Budapest,25.66,0,PER,Racing Point,16,11,77.10900000000001,1000,1000,0.0 ,0.0 ,0.0 
651,2019,12,Low-Circuit,Budapest,25.66,0,HUL,Renault,11,12,76.78999999999999,76.565,1000,0.0 ,0.0 ,0.0 
652,2019,12,Low-Circuit,Budapest,25.66,0,MAG,Haas F1 Team,14,13,76.122,77.081,1000,0.0 ,0.0 ,0.0 
653,2019,12,Low-Circuit,Budapest,25.66,0,RIC,Renault,20,14,77.257,1000,1000,0.0 ,0.0 ,0.0 
654,2019,12,Low-Circuit,Budapest,25.66,0,KVY,Toro Rosso,13,15,76.75,76.69200000000001,1000,0.0 ,0.0 ,0.0 
655,2019,12,Low-Circuit,Budapest,25.66,0,RUS,Williams,15,16,77.031,1000,1000,0.0 ,0.0 ,0.0 
656,2019,12,Low-Circuit,Budapest,25.66,0,STR,Racing Point,18,17,77.542,1000,1000,0.0 ,0.0 ,0.0 
657,2019,12,Low-Circuit,Budapest,25.66,0,GIO,Alfa Romeo Racing,17,18,76.894,76.804,1000,0.0 ,0.0 ,0.0 
658,2019,12,Low-Circuit,Budapest,25.66,0,KUB,Williams,19,19,78.324,1000,1000,0.0 ,0.0 ,0.0 
659,2019,12,Low-Circuit,Budapest,25.66,0,GRO,Haas F1 Team,9,20,76.97800000000001,76.319,76.013,0.0 ,0.0 ,0.0 
660,2019,13,High-Circuit,Spa-Francorchamps,17.4,0,LEC,Ferrari,1,1,103.587,102.938,102.519,0.0 ,0.0 ,0.0 
661,2019,13,High-Circuit,Spa-Francorchamps,17.4,0,HAM,Mercedes,3,2,105.26,103.592,103.282,0.0 ,0.0 ,0.0 
662,2019,13,High-Circuit,Spa-Francorchamps,17.4,0,BOT,Mercedes,4,3,105.141,103.98,103.415,0.0 ,0.0 ,0.0 
663,2019,13,High-Circuit,Spa-Francorchamps,17.4,0,VET,Ferrari,2,4,104.109,103.037,103.267,0.0 ,0.0 ,0.0 
664,2019,13,High-Circuit,Spa-Francorchamps,17.4,0,ALB,Red Bull Racing,17,5,105.528,105.799,1000,0.0 ,0.0 ,0.0 
665,2019,13,High-Circuit,Spa-Francorchamps,17.4,0,PER,Racing Point,7,6,105.732,104.707,104.706,0.0 ,0.0 ,0.0 
666,2019,13,High-Circuit,Spa-Francorchamps,17.4,0,KVY,Toro Rosso,19,7,106.518,1000,1000,0.0 ,0.0 ,0.0 
667,2019,13,High-Circuit,Spa-Francorchamps,17.4,0,HUL,Renault,12,8,105.899,104.549,104.542,0.0 ,0.0 ,0.0 
668,2019,13,High-Circuit,Spa-Francorchamps,17.4,0,GAS,Toro Rosso,13,9,106.435,1000,1000,0.0 ,0.0 ,0.0 
669,2019,13,High-Circuit,Spa-Francorchamps,17.4,0,STR,Racing Point,16,10,106,105.047,1000,0.0 ,0.0 ,0.0 
670,2019,13,High-Circuit,Spa-Francorchamps,17.4,0,NOR,McLaren,11,11,106.154,104.847,1000,0.0 ,0.0 ,0.0 
671,2019,13,High-Circuit,Spa-Francorchamps,17.4,0,MAG,Haas F1 Team,8,12,105.839,104.738,105.086,0.0 ,0.0 ,0.0 
672,2019,13,High-Circuit,Spa-Francorchamps,17.4,0,GRO,Haas F1 Team,9,13,105.694,104.797,1000,0.0 ,0.0 ,0.0 
673,2019,13,High-Circuit,Spa-Francorchamps,17.4,0,RIC,Renault,10,14,105.56,104.103,104.257,0.0 ,0.0 ,0.0 
674,2019,13,High-Circuit,Spa-Francorchamps,17.4,0,RUS,Williams,14,15,107.548,1000,1000,0.0 ,0.0 ,0.0 
675,2019,13,High-Circuit,Spa-Francorchamps,17.4,0,RAI,Alfa Romeo Racing,6,16,105.842,104.14,104.557,0.0 ,0.0 ,0.0 
676,2019,13,High-Circuit,Spa-Francorchamps,17.4,0,KUB,Williams,0,17,1000,1000,1000,0.0 ,0.0 ,0.0 
677,2019,13,High-Circuit,Spa-Francorchamps,17.4,0,GIO,Alfa Romeo Racing,18,18,105.637,1000,1000,0.0 ,0.0 ,0.0 
678,2019,13,High-Circuit,Spa-Francorchamps,17.4,0,SAI,McLaren,15,19,106.507,1000,1000,0.0 ,0.0 ,0.0 
679,2019,13,High-Circuit,Spa-Francorchamps,17.4,0,VER,Red Bull Racing,5,20,104.622,104.132,103.69,0.0 ,0.0 ,0.0 
680,2019,14,High-Circuit,Monza,21.0972973,0,LEC,Ferrari,1,1,80.126,79.553,79.307,0.0 ,0.0 ,0.0 
681,2019,14,High-Circuit,Monza,21.0972973,0,BOT,Mercedes,3,2,80.156,80.018,79.354,0.0 ,0.0 ,0.0 
682,2019,14,High-Circuit,Monza,21.0972973,0,HAM,Mercedes,2,3,80.27199999999999,79.464,79.346,0.0 ,0.0 ,0.0 
683,2019,14,High-Circuit,Monza,21.0972973,0,RIC,Renault,5,4,80.374,79.833,79.839,0.0 ,0.0 ,0.0 
684,2019,14,High-Circuit,Monza,21.0972973,0,HUL,Renault,6,5,80.155,80.275,80.049,0.0 ,0.0 ,0.0 
685,2019,14,High-Circuit,Monza,21.0972973,0,ALB,Red Bull Racing,8,6,80.382,80.021,1000,0.0 ,0.0 ,0.0 
686,2019,14,High-Circuit,Monza,21.0972973,0,PER,Racing Point,18,7,81.291,1000,1000,0.0 ,0.0 ,0.0 
687,2019,14,High-Circuit,Monza,21.0972973,0,VER,Red Bull Racing,19,8,1000,1000,1000,0.0 ,0.0 ,0.0 
688,2019,14,High-Circuit,Monza,21.0972973,0,GIO,Alfa Romeo Racing,10,9,80.657,80.517,1000,0.0 ,0.0 ,0.0 
689,2019,14,High-Circuit,Monza,21.0972973,0,NOR,McLaren,16,10,80.646,81.068,1000,0.0 ,0.0 ,0.0 
690,2019,14,High-Circuit,Monza,21.0972973,0,GAS,Toro Rosso,17,11,80.508,81.125,1000,0.0 ,0.0 ,0.0 
691,2019,14,High-Circuit,Monza,21.0972973,0,STR,Racing Point,9,12,80.643,80.498,1000,0.0 ,0.0 ,0.0 
692,2019,14,High-Circuit,Monza,21.0972973,0,VET,Ferrari,4,13,80.378,79.715,79.457,0.0 ,0.0 ,0.0 
693,2019,14,High-Circuit,Monza,21.0972973,0,RUS,Williams,14,14,81.8,1000,1000,0.0 ,0.0 ,0.0 
694,2019,14,High-Circuit,Monza,21.0972973,0,RAI,Alfa Romeo Racing,0,15,80.634,80.515,1000,0.0 ,0.0 ,0.0 
695,2019,14,High-Circuit,Monza,21.0972973,0,GRO,Haas F1 Team,13,16,80.78399999999999,1000,1000,0.0 ,0.0 ,0.0 
696,2019,14,High-Circuit,Monza,21.0972973,0,KUB,Williams,15,17,82.356,1000,1000,0.0 ,0.0 ,0.0 
697,2019,14,High-Circuit,Monza,21.0972973,0,MAG,Haas F1 Team,11,18,80.616,80.615,1000,0.0 ,0.0 ,0.0 
698,2019,14,High-Circuit,Monza,21.0972973,0,KVY,Toro Rosso,12,19,80.723,80.63,1000,0.0 ,0.0 ,0.0 
699,2019,14,High-Circuit,Monza,21.0972973,0,SAI,McLaren,7,20,80.413,80.202,80.455,0.0 ,0.0 ,0.0 
700,2019,15,Low-Street,Singapore,29.965161290322584,0,VET,Ferrari,3,1,98.374,96.72,96.437,0.0 ,0.0 ,0.0 
701,2019,15,Low-Street,Singapore,29.965161290322584,0,LEC,Ferrari,1,2,98.014,96.65,96.217,0.0 ,0.0 ,0.0 
702,2019,15,Low-Street,Singapore,29.965161290322584,0,VER,Red Bull Racing,4,3,98.54,97.089,96.813,0.0 ,0.0 ,0.0 
703,2019,15,Low-Street,Singapore,29.965161290322584,0,HAM,Mercedes,2,4,97.565,96.933,96.408,0.0 ,0.0 ,0.0 
704,2019,15,Low-Street,Singapore,29.965161290322584,0,BOT,Mercedes,5,5,97.317,97.142,97.146,0.0 ,0.0 ,0.0 
705,2019,15,Low-Street,Singapore,29.965161290322584,0,ALB,Red Bull Racing,6,6,99.106,97.865,97.411,0.0 ,0.0 ,0.0 
706,2019,15,Low-Street,Singapore,29.965161290322584,0,NOR,McLaren,9,7,98.606,97.572,98.329,0.0 ,0.0 ,0.0 
707,2019,15,Low-Street,Singapore,29.965161290322584,0,GAS,Toro Rosso,11,8,99.085,98.699,1000,0.0 ,0.0 ,0.0 
708,2019,15,Low-Street,Singapore,29.965161290322584,0,HUL,Renault,8,9,99.001,98.58,98.264,0.0 ,0.0 ,0.0 
709,2019,15,Low-Street,Singapore,29.965161290322584,0,GIO,Alfa Romeo Racing,10,10,99.272,98.697,1000,0.0 ,0.0 ,0.0 
710,2019,15,Low-Street,Singapore,29.965161290322584,0,GRO,Haas F1 Team,17,11,100.277,1000,1000,0.0 ,0.0 ,0.0 
711,2019,15,Low-Street,Singapore,29.965161290322584,0,SAI,McLaren,7,12,98.882,97.982,97.818,0.0 ,0.0 ,0.0 
712,2019,15,Low-Street,Singapore,29.965161290322584,0,STR,Racing Point,16,13,99.979,1000,1000,0.0 ,0.0 ,0.0 
713,2019,15,Low-Street,Singapore,29.965161290322584,0,RIC,Renault,20,14,1000,1000,1000,0.0 ,0.0 ,0.0 
714,2019,15,Low-Street,Singapore,29.965161290322584,0,KVY,Toro Rosso,14,15,99.957,1000,1000,0.0 ,0.0 ,0.0 
715,2019,15,Low-Street,Singapore,29.965161290322584,0,KUB,Williams,19,16,101.186,1000,1000,0.0 ,0.0 ,0.0 
716,2019,15,Low-Street,Singapore,29.965161290322584,0,MAG,Haas F1 Team,13,17,99.942,99.65,1000,0.0 ,0.0 ,0.0 
717,2019,15,Low-Street,Singapore,29.965161290322584,0,RAI,Alfa Romeo Racing,12,18,99.454,98.858,1000,0.0 ,0.0 ,0.0 
718,2019,15,Low-Street,Singapore,29.965161290322584,0,PER,Racing Point,15,19,99.909,98.52,1000,0.0 ,0.0 ,0.0 
719,2019,15,Low-Street,Singapore,29.965161290322584,0,RUS,Williams,18,20,100.867,1000,1000,0.0 ,0.0 ,0.0 
720,2019,16,High-Circuit,Sochi,22.02977099236641,0,HAM,Mercedes,2,1,93.23,93.134,92.03,0.0 ,0.0 ,0.0 
721,2019,16,High-Circuit,Sochi,22.02977099236641,0,BOT,Mercedes,4,2,93.413,93.281,92.632,0.0 ,0.0 ,0.0 
722,2019,16,High-Circuit,Sochi,22.02977099236641,0,LEC,Ferrari,1,3,93.613,92.434,91.628,0.0 ,0.0 ,0.0 
723,2019,16,High-Circuit,Sochi,22.02977099236641,0,VER,Red Bull Racing,9,4,93.368,92.634,92.31,0.0 ,0.0 ,0.0 
724,2019,16,High-Circuit,Sochi,22.02977099236641,0,ALB,Red Bull Racing,0,5,99.197,1000,1000,0.0 ,0.0 ,0.0 
725,2019,16,High-Circuit,Sochi,22.02977099236641,0,SAI,McLaren,5,6,94.184,93.807,93.222,0.0 ,0.0 ,0.0 
726,2019,16,High-Circuit,Sochi,22.02977099236641,0,PER,Racing Point,11,7,94.336,93.958,1000,0.0 ,0.0 ,0.0 
727,2019,16,High-Circuit,Sochi,22.02977099236641,0,NOR,McLaren,7,8,94.201,93.725,93.301,0.0 ,0.0 ,0.0 
728,2019,16,High-Circuit,Sochi,22.02977099236641,0,MAG,Haas F1 Team,13,9,93.889,94.082,1000,0.0 ,0.0 ,0.0 
729,2019,16,High-Circuit,Sochi,22.02977099236641,0,HUL,Renault,6,10,94.236,93.898,93.289,0.0 ,0.0 ,0.0 
730,2019,16,High-Circuit,Sochi,22.02977099236641,0,STR,Racing Point,14,11,94.287,94.233,1000,0.0 ,0.0 ,0.0 
731,2019,16,High-Circuit,Sochi,22.02977099236641,0,KVY,Toro Rosso,19,12,99.544,1000,1000,0.0 ,0.0 ,0.0 
732,2019,16,High-Circuit,Sochi,22.02977099236641,0,RAI,Alfa Romeo Racing,15,13,94.84,1000,1000,0.0 ,0.0 ,0.0 
733,2019,16,High-Circuit,Sochi,22.02977099236641,0,GAS,Toro Rosso,16,14,94.456,93.95,1000,0.0 ,0.0 ,0.0 
