,Season,Round,Circuit,Weather,Rainfall,Driver,Team,Grid_Position,Finishing_Position,Q1,Q2,Q3
37,2021,2,Imola,10.621118012422361,1,BOT,Mercedes,8.0,18.0,74.672,74.905,74.898
38,2021,2,Imola,10.621118012422361,1,RUS,Williams,12.0,19.0,75.826,75.261,1000.0
39,2021,2,Imola,10.621118012422361,1,LAT,Williams,14.0,20.0,75.653,75.593,1000.0
40,2021,3,Portimão,19.392537313432832,0,HAM,Mercedes,2.0,1.0,78.857,77.968,78.355
41,2021,3,Portimão,19.392537313432832,0,VER,Red Bull Racing,3.0,2.0,79.485,78.65,78.746
42,2021,3,Portimão,19.392537313432832,0,BOT,Mercedes,1.0,3.0,78.72200000000001,78.458,78.348
43,2021,3,Portimão,19.392537313432832,0,PER,Red Bull Racing,4.0,4.0,79.337,78.845,78.89
44,2021,3,Portimão,19.392537313432832,0,NOR,McLaren,7.0,5.0,78.794,78.481,79.116
45,2021,3,Portimão,19.392537313432832,0,LEC,Ferrari,8.0,6.0,79.373,78.769,79.306
46,2021,3,Portimão,19.392537313432832,0,OCO,Alpine,6.0,7.0,79.092,78.586,79.042
47,2021,3,Portimão,19.392537313432832,0,ALO,Alpine,13.0,8.0,79.72800000000001,79.456,1000.0
48,2021,3,Portimão,19.392537313432832,0,RIC,McLaren,16.0,9.0,79.839,1000.0,1000.0
49,2021,3,Portimão,19.392537313432832,0,GAS,AlphaTauri,9.0,10.0,79.464,79.05199999999999,79.475
50,2021,3,Portimão,19.392537313432832,0,SAI,Ferrari,5.0,11.0,79.309,78.813,79.039
51,2021,3,Portimão,19.392537313432832,0,GIO,Alfa Romeo Racing,12.0,12.0,79.41,79.21600000000001,1000.0
52,2021,3,Portimão,19.392537313432832,0,VET,Aston Martin,10.0,13.0,79.40299999999999,78.97,79.65899999999999
53,2021,3,Portimão,19.392537313432832,0,STR,Aston Martin,17.0,14.0,79.913,1000.0,1000.0
54,2021,3,Portimão,19.392537313432832,0,TSU,AlphaTauri,14.0,15.0,79.684,79.463,1000.0
55,2021,3,Portimão,19.392537313432832,0,RUS,Williams,11.0,16.0,79.797,79.10900000000001,1000.0
56,2021,3,Portimão,19.392537313432832,0,MSC,Haas F1 Team,19.0,17.0,80.452,1000.0,1000.0
57,2021,3,Portimão,19.392537313432832,0,LAT,Williams,18.0,18.0,80.285,1000.0,1000.0
58,2021,3,Portimão,19.392537313432832,0,MAZ,Haas F1 Team,20.0,19.0,80.912,1000.0,1000.0
59,2021,3,Portimão,19.392537313432832,0,RAI,Alfa Romeo Racing,15.0,20.0,79.748,79.812,1000.0
60,2021,4,Barcelona,22.203076923076924,0,HAM,Mercedes,1.0,1.0,78.245,77.166,76.741
61,2021,4,Barcelona,22.203076923076924,0,VER,Red Bull Racing,2.0,2.0,78.09,76.922,76.777
62,2021,4,Barcelona,22.203076923076924,0,BOT,Mercedes,3.0,3.0,78.005,77.142,76.873
63,2021,4,Barcelona,22.203076923076924,0,LEC,Ferrari,4.0,4.0,78.041,77.717,77.51
64,2021,4,Barcelona,22.203076923076924,0,PER,Red Bull Racing,8.0,5.0,78.203,77.669,77.701
65,2021,4,Barcelona,22.203076923076924,0,RIC,McLaren,7.0,6.0,78.264,77.719,77.622
66,2021,4,Barcelona,22.203076923076924,0,SAI,Ferrari,6.0,7.0,78.205,77.656,77.62
67,2021,4,Barcelona,22.203076923076924,0,NOR,McLaren,9.0,8.0,77.821,77.696,78.01
68,2021,4,Barcelona,22.203076923076924,0,OCO,Alpine,5.0,9.0,78.281,77.743,77.58
69,2021,4,Barcelona,22.203076923076924,0,GAS,AlphaTauri,12.0,10.0,78.19,77.982,1000.0
70,2021,4,Barcelona,22.203076923076924,0,STR,Aston Martin,11.0,11.0,78.241,77.974,1000.0
71,2021,4,Barcelona,22.203076923076924,0,RAI,Alfa Romeo Racing,17.0,12.0,78.917,1000.0,1000.0
72,2021,4,Barcelona,22.203076923076924,0,VET,Aston Martin,13.0,13.0,78.289,78.07900000000001,1000.0
73,2021,4,Barcelona,22.203076923076924,0,RUS,Williams,15.0,14.0,78.445,79.154,1000.0
74,2021,4,Barcelona,22.203076923076924,0,GIO,Alfa Romeo Racing,14.0,15.0,78.549,78.356,1000.0
75,2021,4,Barcelona,22.203076923076924,0,LAT,Williams,19.0,16.0,79.219,1000.0,1000.0
76,2021,4,Barcelona,22.203076923076924,0,ALO,Alpine,10.0,17.0,78.281,77.96600000000001,78.14699999999999
77,2021,4,Barcelona,22.203076923076924,0,MSC,Haas F1 Team,18.0,18.0,79.117,1000.0,1000.0
78,2021,4,Barcelona,22.203076923076924,0,MAZ,Haas F1 Team,20.0,19.0,79.807,1000.0,1000.0
79,2021,4,Barcelona,22.203076923076924,0,TSU,AlphaTauri,16.0,20.0,78.556,1000.0,1000.0
80,2021,5,Monte Carlo,20.760740740740744,0,VER,Red Bull Racing,2.0,1.0,71.124,70.65,70.576
81,2021,5,Monte Carlo,20.760740740740744,0,SAI,Ferrari,4.0,2.0,71.324,70.806,70.611
82,2021,5,Monte Carlo,20.760740740740744,0,NOR,McLaren,5.0,3.0,71.321,71.031,70.62
83,2021,5,Monte Carlo,20.760740740740744,0,PER,Red Bull Racing,9.0,4.0,71.644,71.019,71.57300000000001
84,2021,5,Monte Carlo,20.760740740740744,0,VET,Aston Martin,8.0,5.0,72.078,71.309,71.419
85,2021,5,Monte Carlo,20.760740740740744,0,GAS,AlphaTauri,6.0,6.0,71.56,71.179,70.9
86,2021,5,Monte Carlo,20.760740740740744,0,HAM,Mercedes,7.0,7.0,71.622,71.116,71.095
87,2021,5,Monte Carlo,20.760740740740744,0,STR,Aston Martin,13.0,8.0,71.979,71.6,1000.0
88,2021,5,Monte Carlo,20.760740740740744,0,OCO,Alpine,11.0,9.0,71.74,71.486,1000.0
89,2021,5,Monte Carlo,20.760740740740744,0,GIO,Alfa Romeo Racing,10.0,10.0,71.658,71.409,71.779
90,2021,5,Monte Carlo,20.760740740740744,0,RAI,Alfa Romeo Racing,14.0,11.0,71.899,71.642,1000.0
91,2021,5,Monte Carlo,20.760740740740744,0,RIC,McLaren,12.0,12.0,71.747,71.598,1000.0
92,2021,5,Monte Carlo,20.760740740740744,0,ALO,Alpine,17.0,13.0,72.205,1000.0,1000.0
93,2021,5,Monte Carlo,20.760740740740744,0,RUS,Williams,15.0,14.0,72.016,71.83,1000.0
94,2021,5,Monte Carlo,20.760740740740744,0,LAT,Williams,18.0,15.0,72.366,1000.0,1000.0
95,2021,5,Monte Carlo,20.760740740740744,0,TSU,AlphaTauri,16.0,16.0,72.096,1000.0,1000.0
96,2021,5,Monte Carlo,20.760740740740744,0,MAZ,Haas F1 Team,19.0,17.0,72.958,1000.0,1000.0
97,2021,5,Monte Carlo,20.760740740740744,0,MSC,Haas F1 Team,20.0,18.0,1000.0,1000.0,1000.0
98,2021,5,Monte Carlo,20.760740740740744,0,BOT,Mercedes,3.0,19.0,70.938,70.695,70.601
99,2021,5,Monte Carlo,20.760740740740744,0,LEC,Ferrari,1.0,20.0,71.113,70.597,70.346
100,2021,6,Baku,24.17093023255814,0,PER,Red Bull Racing,6.0,1.0,101.968,101.63,101.917
101,2021,6,Baku,24.17093023255814,0,VET,Aston Martin,11.0,2.0,102.46000000000001,102.22399999999999,1000.0
102,2021,6,Baku,24.17093023255814,0,GAS,AlphaTauri,4.0,3.0,102.288,101.932,101.565
103,2021,6,Baku,24.17093023255814,0,LEC,Ferrari,1.0,4.0,102.241,101.65899999999999,101.218
104,2021,6,Baku,24.17093023255814,0,NOR,McLaren,9.0,5.0,102.167,101.813,101.747
105,2021,6,Baku,24.17093023255814,0,ALO,Alpine,8.0,6.0,102.934,102.195,102.327
106,2021,6,Baku,24.17093023255814,0,TSU,AlphaTauri,7.0,7.0,102.521,101.654,102.211
107,2021,6,Baku,24.17093023255814,0,SAI,Ferrari,5.0,8.0,102.12100000000001,101.74000000000001,101.576
108,2021,6,Baku,24.17093023255814,0,RIC,McLaren,13.0,9.0,102.304,102.55799999999999,1000.0
109,2021,6,Baku,24.17093023255814,0,RAI,Alfa Romeo Racing,14.0,10.0,102.923,102.587,1000.0
110,2021,6,Baku,24.17093023255814,0,GIO,Alfa Romeo Racing,20.0,11.0,1000.0,1000.0,1000.0
111,2021,6,Baku,24.17093023255814,0,BOT,Mercedes,10.0,12.0,102.701,102.106,102.65899999999999
112,2021,6,Baku,24.17093023255814,0,MSC,Haas F1 Team,17.0,13.0,104.158,1000.0,1000.0
113,2021,6,Baku,24.17093023255814,0,MAZ,Haas F1 Team,18.0,14.0,104.238,1000.0,1000.0
114,2021,6,Baku,24.17093023255814,0,HAM,Mercedes,2.0,15.0,101.545,101.634,101.45
115,2021,6,Baku,24.17093023255814,0,LAT,Williams,16.0,16.0,103.128,1000.0,1000.0
116,2021,6,Baku,24.17093023255814,0,RUS,Williams,15.0,17.0,102.72800000000001,102.75800000000001,1000.0
117,2021,6,Baku,24.17093023255814,0,VER,Red Bull Racing,3.0,18.0,101.75999999999999,101.625,101.563
118,2021,6,Baku,24.17093023255814,0,STR,Aston Martin,19.0,19.0,1000.0,1000.0,1000.0
119,2021,6,Baku,24.17093023255814,0,OCO,Alpine,12.0,20.0,102.426,102.273,1000.0
120,2021,7,Le Castellet,25.314399999999996,0,VER,Red Bull Racing,1.0,1.0,91.001,91.08,89.99
121,2021,7,Le Castellet,25.314399999999996,0,HAM,Mercedes,2.0,2.0,91.237,90.788,90.248
122,2021,7,Le Castellet,25.314399999999996,0,PER,Red Bull Racing,4.0,3.0,91.56,90.971,90.445
123,2021,7,Le Castellet,25.314399999999996,0,BOT,Mercedes,3.0,4.0,91.669,90.735,90.376
124,2021,7,Le Castellet,25.314399999999996,0,NOR,McLaren,8.0,5.0,91.733,91.542,91.252
125,2021,7,Le Castellet,25.314399999999996,0,RIC,McLaren,10.0,6.0,92.181,91.615,91.382
126,2021,7,Le Castellet,25.314399999999996,0,GAS,AlphaTauri,6.0,7.0,91.898,91.35300000000001,90.868
127,2021,7,Le Castellet,25.314399999999996,0,ALO,Alpine,9.0,8.0,92.158,91.549,91.34
128,2021,7,Le Castellet,25.314399999999996,0,VET,Aston Martin,12.0,9.0,92.132,91.767,1000.0
129,2021,7,Le Castellet,25.314399999999996,0,STR,Aston Martin,19.0,10.0,1000.0,1000.0,1000.0
130,2021,7,Le Castellet,25.314399999999996,0,SAI,Ferrari,5.0,11.0,92.07900000000001,91.146,90.84
131,2021,7,Le Castellet,25.314399999999996,0,RUS,Williams,14.0,12.0,93.06,92.065,1000.0
132,2021,7,Le Castellet,25.314399999999996,0,TSU,AlphaTauri,0.0,13.0,1000.0,1000.0,1000.0
133,2021,7,Le Castellet,25.314399999999996,0,OCO,Alpine,11.0,14.0,92.13900000000001,91.736,1000.0
134,2021,7,Le Castellet,25.314399999999996,0,GIO,Alfa Romeo Racing,13.0,15.0,92.72200000000001,91.813,1000.0
135,2021,7,Le Castellet,25.314399999999996,0,LEC,Ferrari,7.0,16.0,92.209,91.56700000000001,90.987
136,2021,7,Le Castellet,25.314399999999996,0,RAI,Alfa Romeo Racing,17.0,17.0,93.354,1000.0,1000.0
137,2021,7,Le Castellet,25.314399999999996,0,LAT,Williams,16.0,18.0,93.062,1000.0,1000.0
138,2021,7,Le Castellet,25.314399999999996,0,MSC,Haas F1 Team,15.0,19.0,92.94200000000001,1000.0,1000.0
139,2021,7,Le Castellet,25.314399999999996,0,MAZ,Haas F1 Team,18.0,20.0,93.554,1000.0,1000.0
140,2021,8,Spielberg,26.692372881355933,0,VER,Red Bull Racing,1.0,1.0,64.489,64.43299999999999,63.841
141,2021,8,Spielberg,26.692372881355933,0,HAM,Mercedes,2.0,2.0,64.672,64.512,64.06700000000001
142,2021,8,Spielberg,26.692372881355933,0,BOT,Mercedes,5.0,3.0,64.537,64.443,64.035
143,2021,8,Spielberg,26.692372881355933,0,PER,Red Bull Racing,4.0,4.0,64.638,64.197,64.168
144,2021,8,Spielberg,26.692372881355933,0,NOR,McLaren,3.0,5.0,64.584,64.298,64.12
145,2021,8,Spielberg,26.692372881355933,0,SAI,Ferrari,12.0,6.0,64.859,64.8,1000.0
146,2021,8,Spielberg,26.692372881355933,0,LEC,Ferrari,7.0,7.0,64.745,64.646,64.472
147,2021,8,Spielberg,26.692372881355933,0,STR,Aston Martin,9.0,8.0,64.821,64.663,64.708
148,2021,8,Spielberg,26.692372881355933,0,ALO,Alpine,8.0,9.0,64.971,64.582,64.574
149,2021,8,Spielberg,26.692372881355933,0,TSU,AlphaTauri,11.0,10.0,64.608,64.631,64.514
150,2021,8,Spielberg,26.692372881355933,0,RAI,Alfa Romeo Racing,18.0,11.0,65.429,1000.0,1000.0
151,2021,8,Spielberg,26.692372881355933,0,VET,Aston Martin,14.0,12.0,65.051,64.875,1000.0
152,2021,8,Spielberg,26.692372881355933,0,RIC,McLaren,13.0,13.0,65.142,64.80799999999999,1000.0
153,2021,8,Spielberg,26.692372881355933,0,OCO,Alpine,17.0,14.0,65.217,1000.0,1000.0
154,2021,8,Spielberg,26.692372881355933,0,GIO,Alfa Romeo Racing,15.0,15.0,65.092,64.913,1000.0
155,2021,8,Spielberg,26.692372881355933,0,MSC,Haas F1 Team,19.0,16.0,66.041,1000.0,1000.0
156,2021,8,Spielberg,26.692372881355933,0,LAT,Williams,16.0,17.0,65.175,1000.0,1000.0
157,2021,8,Spielberg,26.692372881355933,0,MAZ,Haas F1 Team,20.0,18.0,66.19200000000001,1000.0,1000.0
158,2021,8,Spielberg,26.692372881355933,0,RUS,Williams,10.0,19.0,65.033,64.671,1000.0
159,2021,8,Spielberg,26.692372881355933,0,GAS,AlphaTauri,6.0,20.0,64.765,64.429,64.236
160,2021,9,Spielberg,20.96602564102564,0,VER,Red Bull Racing,1.0,1.0,64.249,63.927,63.72
161,2021,9,Spielberg,20.96602564102564,0,BOT,Mercedes,5.0,2.0,64.563,64.376,64.049
162,2021,9,Spielberg,20.96602564102564,0,NOR,McLaren,2.0,3.0,64.345,64.415,63.768
163,2021,9,Spielberg,20.96602564102564,0,HAM,Mercedes,4.0,4.0,64.506,64.258,64.014
164,2021,9,Spielberg,20.96602564102564,0,SAI,Ferrari,10.0,5.0,64.596,64.559,1000.0
165,2021,9,Spielberg,20.96602564102564,0,PER,Red Bull Racing,3.0,6.0,64.833,64.483,63.99
166,2021,9,Spielberg,20.96602564102564,0,RIC,McLaren,13.0,7.0,64.977,64.719,1000.0
167,2021,9,Spielberg,20.96602564102564,0,LEC,Ferrari,12.0,8.0,64.906,64.6,1000.0
168,2021,9,Spielberg,20.96602564102564,0,GAS,AlphaTauri,6.0,9.0,64.841,64.412,64.107
169,2021,9,Spielberg,20.96602564102564,0,ALO,Alpine,14.0,10.0,64.472,64.856,1000.0
170,2021,9,Spielberg,20.96602564102564,0,RUS,Williams,8.0,11.0,64.907,64.553,64.591
171,2021,9,Spielberg,20.96602564102564,0,TSU,AlphaTauri,7.0,12.0,64.967,64.518,64.273
172,2021,9,Spielberg,20.96602564102564,0,STR,Aston Martin,9.0,13.0,64.92699999999999,64.547,64.618
173,2021,9,Spielberg,20.96602564102564,0,GIO,Alfa Romeo Racing,15.0,14.0,64.782,65.083,1000.0
174,2021,9,Spielberg,20.96602564102564,0,RAI,Alfa Romeo Racing,16.0,15.0,65.009,1000.0,1000.0
175,2021,9,Spielberg,20.96602564102564,0,LAT,Williams,18.0,16.0,65.195,1000.0,1000.0
176,2021,9,Spielberg,20.96602564102564,0,VET,Aston Martin,11.0,17.0,64.846,64.493,64.57
177,2021,9,Spielberg,20.96602564102564,0,MSC,Haas F1 Team,19.0,18.0,65.42699999999999,1000.0,1000.0
178,2021,9,Spielberg,20.96602564102564,0,MAZ,Haas F1 Team,20.0,19.0,65.951,1000.0,1000.0
179,2021,9,Spielberg,20.96602564102564,0,OCO,Alpine,17.0,20.0,65.051,1000.0,1000.0
180,2021,10,Silverstone,29.400000000000002,0,HAM,Mercedes,2.0,1.0,86.786,86.023,86.134
181,2021,10,Silverstone,29.400000000000002,0,LEC,Ferrari,4.0,2.0,87.051,86.919,86.828
182,2021,10,Silverstone,29.400000000000002,0,BOT,Mercedes,3.0,3.0,87.487,86.764,86.328
183,2021,10,Silverstone,29.400000000000002,0,NOR,McLaren,5.0,4.0,87.444,87.22,86.89699999999999
184,2021,10,Silverstone,29.400000000000002,0,RIC,McLaren,6.0,5.0,87.32300000000001,87.125,86.899
185,2021,10,Silverstone,29.400000000000002,0,SAI,Ferrari,10.0,6.0,87.337,86.848,87.007
186,2021,10,Silverstone,29.400000000000002,0,ALO,Alpine,7.0,7.0,87.58,87.245,1000.0
187,2021,10,Silverstone,29.400000000000002,0,STR,Aston Martin,14.0,8.0,88.017,87.66499999999999,1000.0
188,2021,10,Silverstone,29.400000000000002,0,OCO,Alpine,9.0,9.0,87.41499999999999,87.34,1000.0
189,2021,10,Silverstone,29.400000000000002,0,TSU,AlphaTauri,16.0,10.0,88.043,1000.0,1000.0
190,2021,10,Silverstone,29.400000000000002,0,GAS,AlphaTauri,11.0,11.0,87.6,87.273,1000.0
191,2021,10,Silverstone,29.400000000000002,0,RUS,Williams,12.0,12.0,87.67099999999999,87.08,86.971
192,2021,10,Silverstone,29.400000000000002,0,GIO,Alfa Romeo Racing,15.0,13.0,87.595,87.617,1000.0
193,2021,10,Silverstone,29.400000000000002,0,LAT,Williams,17.0,14.0,88.254,1000.0,1000.0
194,2021,10,Silverstone,29.400000000000002,0,RAI,Alfa Romeo Racing,13.0,15.0,88.062,1000.0,1000.0
195,2021,10,Silverstone,29.400000000000002,0,PER,Red Bull Racing,0.0,16.0,87.121,87.07300000000001,86.844
196,2021,10,Silverstone,29.400000000000002,0,MAZ,Haas F1 Team,19.0,17.0,89.051,1000.0,1000.0
197,2021,10,Silverstone,29.400000000000002,0,MSC,Haas F1 Team,18.0,18.0,88.738,1000.0,1000.0
198,2021,10,Silverstone,29.400000000000002,0,VET,Aston Martin,8.0,19.0,87.493,87.10300000000001,87.179
199,2021,10,Silverstone,29.400000000000002,0,VER,Red Bull Racing,1.0,20.0,86.751,86.315,86.209
200,2021,11,Budapest,27.226701570680625,0,OCO,Alpine,8.0,1.0,77.367,76.76599999999999,76.65299999999999
201,2021,11,Budapest,27.226701570680625,0,HAM,Mercedes,1.0,2.0,76.424,76.553,75.419
202,2021,11,Budapest,27.226701570680625,0,SAI,Ferrari,15.0,3.0,76.649,1000.0,1000.0
203,2021,11,Budapest,27.226701570680625,0,ALO,Alpine,9.0,4.0,77.123,76.541,76.715
204,2021,11,Budapest,27.226701570680625,0,GAS,AlphaTauri,5.0,5.0,76.874,76.394,76.483
205,2021,11,Budapest,27.226701570680625,0,TSU,AlphaTauri,16.0,6.0,77.919,1000.0,1000.0
206,2021,11,Budapest,27.226701570680625,0,LAT,Williams,18.0,7.0,78.036,1000.0,1000.0
207,2021,11,Budapest,27.226701570680625,0,RUS,Williams,17.0,8.0,77.944,1000.0,1000.0
208,2021,11,Budapest,27.226701570680625,0,VER,Red Bull Racing,3.0,9.0,76.214,75.65,75.84
209,2021,11,Budapest,27.226701570680625,0,RAI,Alfa Romeo Racing,13.0,10.0,77.553,77.564,1000.0
210,2021,11,Budapest,27.226701570680625,0,RIC,McLaren,11.0,11.0,77.664,76.871,1000.0
211,2021,11,Budapest,27.226701570680625,0,MSC,Haas F1 Team,20.0,12.0,1000.0,1000.0,1000.0
212,2021,11,Budapest,27.226701570680625,0,GIO,Alfa Romeo Racing,0.0,13.0,77.776,77.583,1000.0
213,2021,11,Budapest,27.226701570680625,0,MAZ,Haas F1 Team,19.0,14.0,78.922,1000.0,1000.0
214,2021,11,Budapest,27.226701570680625,0,NOR,McLaren,6.0,15.0,77.081,76.385,76.489
215,2021,11,Budapest,27.226701570680625,0,BOT,Mercedes,2.0,16.0,76.569,76.702,75.734
216,2021,11,Budapest,27.226701570680625,0,PER,Red Bull Racing,4.0,17.0,77.233,76.443,76.42099999999999
217,2021,11,Budapest,27.226701570680625,0,LEC,Ferrari,7.0,18.0,77.084,76.574,76.496
218,2021,11,Budapest,27.226701570680625,0,STR,Aston Martin,12.0,19.0,77.038,76.893,1000.0
219,2021,11,Budapest,27.226701570680625,0,VET,Aston Martin,10.0,20.0,77.105,76.794,76.75
220,2021,12,Spa-Francorchamps,13.012413793103448,1,VER,Red Bull Racing,1.0,1.0,118.717,116.559,119.765
221,2021,12,Spa-Francorchamps,13.012413793103448,1,RUS,Williams,2.0,2.0,119.864,116.95,120.086
222,2021,12,Spa-Francorchamps,13.012413793103448,1,HAM,Mercedes,3.0,3.0,119.218,116.229,120.099
223,2021,12,Spa-Francorchamps,13.012413793103448,1,RIC,McLaren,4.0,4.0,121.583,117.12700000000001,120.864
224,2021,12,Spa-Francorchamps,13.012413793103448,1,VET,Aston Martin,5.0,5.0,120.175,116.814,120.935
225,2021,12,Spa-Francorchamps,13.012413793103448,1,GAS,AlphaTauri,6.0,6.0,120.387,116.44,121.164
226,2021,12,Spa-Francorchamps,13.012413793103448,1,OCO,Alpine,8.0,7.0,121.824,117.354,123.513
227,2021,12,Spa-Francorchamps,13.012413793103448,1,LEC,Ferrari,9.0,8.0,120.728,117.721,1000.0
228,2021,12,Spa-Francorchamps,13.012413793103448,1,LAT,Williams,10.0,9.0,120.966,118.056,1000.0
229,2021,12,Spa-Francorchamps,13.012413793103448,1,SAI,Ferrari,11.0,10.0,121.184,118.137,1000.0
230,2021,12,Spa-Francorchamps,13.012413793103448,1,ALO,Alpine,12.0,11.0,121.653,118.205,1000.0
231,2021,12,Spa-Francorchamps,13.012413793103448,1,BOT,Mercedes,13.0,12.0,119.87,116.295,122.502
232,2021,12,Spa-Francorchamps,13.012413793103448,1,GIO,Alfa Romeo Racing,14.0,13.0,122.306,1000.0,1000.0
233,2021,12,Spa-Francorchamps,13.012413793103448,1,NOR,McLaren,15.0,14.0,118.301,116.025,1000.0
234,2021,12,Spa-Francorchamps,13.012413793103448,1,TSU,AlphaTauri,16.0,15.0,122.413,1000.0,1000.0
235,2021,12,Spa-Francorchamps,13.012413793103448,1,MSC,Haas F1 Team,17.0,16.0,123.973,1000.0,1000.0
236,2021,12,Spa-Francorchamps,13.012413793103448,1,MAZ,Haas F1 Team,18.0,17.0,124.939,1000.0,1000.0
237,2021,12,Spa-Francorchamps,13.012413793103448,1,RAI,Alfa Romeo Racing,0.0,18.0,124.452,1000.0,1000.0
238,2021,12,Spa-Francorchamps,13.012413793103448,1,PER,Red Bull Racing,0.0,19.0,119.334,116.886,122.112
239,2021,12,Spa-Francorchamps,13.012413793103448,1,STR,Aston Martin,19.0,20.0,121.597,118.231,1000.0
240,2021,13,Zandvoort,21.504430379746836,0,VER,Red Bull Racing,1.0,1.0,70.036,69.071,68.885
241,2021,13,Zandvoort,21.504430379746836,0,HAM,Mercedes,2.0,2.0,70.114,69.726,68.923
242,2021,13,Zandvoort,21.504430379746836,0,BOT,Mercedes,3.0,3.0,70.219,69.769,69.222
243,2021,13,Zandvoort,21.504430379746836,0,GAS,AlphaTauri,4.0,4.0,70.274,69.541,69.478
244,2021,13,Zandvoort,21.504430379746836,0,LEC,Ferrari,5.0,5.0,69.82900000000001,69.437,69.527
245,2021,13,Zandvoort,21.504430379746836,0,ALO,Alpine,9.0,6.0,70.435,70.02,69.956
246,2021,13,Zandvoort,21.504430379746836,0,SAI,Ferrari,6.0,7.0,70.022,69.87,69.537
247,2021,13,Zandvoort,21.504430379746836,0,PER,Red Bull Racing,0.0,8.0,70.53,1000.0,1000.0
